path,path_i,control,sub,day,condition,num_bad_channels,n_elem_raw,length_raw,n_epochs_10,length_10,n_epochs_3,length_3,K_median,K_median_interpolated,Freq,Nopeak,PCF_mean,OR_mean,Lyaps_max,Dims_mean,Ent_mean,LZC_mean,KDF_mean,Lyaps_max_interpolated,Dims_mean_interpolated,Ent_mean_interpolated,LZC_mean_interpolated,KDF_mean_interpolated,slope_id,slope_id_interpolated,HURST_FH_1-45Hz,HURST_DFA_1-45Hz,HURST_FH_interpolated_1-45Hz,HURST_DFA_interpolated_1-45Hz,HURST_FH_1-4Hz,HURST_DFA_1-4Hz,HURST_FH_interpolated_1-4Hz,HURST_DFA_interpolated_1-4Hz,HURST_FH_4-8Hz,HURST_DFA_4-8Hz,HURST_FH_interpolated_4-8Hz,HURST_DFA_interpolated_4-8Hz,HURST_FH_8-13Hz,HURST_DFA_8-13Hz,HURST_FH_interpolated_8-13Hz,HURST_DFA_interpolated_8-13Hz,HURST_FH_13-30Hz,HURST_DFA_13-30Hz,HURST_FH_interpolated_13-30Hz,HURST_DFA_interpolated_13-30Hz,HURST_FH_30-45Hz,HURST_DFA_30-45Hz,HURST_FH_interpolated_30-45Hz,HURST_DFA_interpolated_30-45Hz,mean_iei,tau,tau_dist,tau_dist_TR,alpha,alpha_dist,alpha_dist_TR,third,dcc_cn,avl_br,br,rep_dissimilarity_avg,rep_size,fano,chi_test,chi_notest,sig_length,len_avls,data_mean,data_std,MAX_TRIALS,MAX_S,elapsed_time_sec,timestamp_est
0_00_NA_rposc_06_003_0050_002_0020_016_0048_epo.fif,10,0,0,,rposc,6,3,50,2,20,16,48,0.8156262667029779,0.8180392298828204,6.663599650298831,,9.237769063405963,0.7221637995746983,0.1825977872759923,4.25,0.866993022229858,0.2893419424489694,2.4319911801247467,0.1825977872759923,4.25,0.866993022229858,0.2893419424489694,2.4319911801247467,-3.79746892430776,-3.552998736826375,0.7224455920912158,0.2863336278939409,0.7308298174640562,,0.7951314830204902,0.2210783747367277,0.8009022159331058,,0.7082812719777396,0.2139899803979084,0.7083019266342176,,0.7566577983346641,0.3216901455074816,0.7615978200904885,0.3466589117586476,0.6749837797162483,0.2183891902389424,0.6748872630194809,,0.6143108269333307,,0.61453922025121,,0.3595424107142857,1.7019666557829214,T,7.403403032528755,1.764948708656981,L,5.024176437982595,1.5461101527761043,0.4563878670304742,0.0911659415410357,0.7209450830140485,0.1915080589849108,1.0665843684900855,2.79736526215498,0.0014501039931412,0.0014501039931412,50.62890625,66.0,1.158063963965033e-05,1.5484987929180394e-05,,,,
0_00_NA_rposo_03_006_0078_002_0020_024_0072_epo.fif,11,0,0,,rposo,3,6,78,2,20,24,72,0.839599394137512,0.839599394137512,4.348545059595232,,10.77742900034795,0.7965337065816721,0.1909654545357023,4.017241379310345,0.9855826783958412,0.2527760751249434,2.273576490430673,0.1909654545357023,4.017241379310345,0.9855826783958412,0.2527760751249434,2.273576490430673,-3.347494383021059,-3.532437149590795,0.7724565209809426,0.4349067367302136,0.774157581256725,0.4393139365798056,0.8202937933110931,0.5321461793699005,0.8182635151996153,0.5292905758036472,0.7193304256278237,0.2126584806581987,0.7213846197538816,0.2166047195069224,0.7326635823781797,0.2280084403624936,0.7329232854074099,,0.6996108924788359,,0.6983164544953876,,0.6188501077665635,,0.618769688320562,,0.4254011824324324,1.6804969417964264,T,5.485707529078558,1.7191736999145495,L,6.764370041880113,1.4962232986526276,0.4393872487858619,0.0680448024998612,0.2976535021605869,0.2292857142857143,0.8881839809674861,4.65288957176844,0.0023061506600755,0.0023061506600755,78.8125,86.0,1.2827525047170456e-05,1.665719452490766e-05,,,,
0_00_NA_rprec_00_002_0033_001_0010_017_0051_epo.fif,12,0,0,,rprec,0,2,33,1,10,17,51,0.8837214595117049,0.8837214595117049,3.4624231598013764,0.0625,7.046239928582878,0.6334884150345177,0.1787180801420652,3.9375,0.9423494847752338,0.3043321004021236,2.3438506524976987,0.1787180801420652,3.9375,0.9423494847752338,0.3043321004021236,2.3438506524976987,-6.718749672213846,-7.088975058584236,0.7328561967403724,0.3969836177791822,0.7328561967403724,0.3969836177791822,0.8155601445472838,0.4327091952956586,0.8155601445472838,,0.71161070739299,0.2058053185638066,0.71161070739299,,0.7099173955378657,0.3554725635678593,0.7099173955378657,,0.6672733110483029,0.2464182033163791,0.6672733110483029,,0.6353785730570783,,0.6353785730570783,,0.3125730140186916,1.6435309645940217,T,6.063849377927999,1.5720007925364432,T,5.521942602500608,1.5232357416071172,0.6343883915852019,0.0764576366786713,0.7383597883597883,0.2005713296398892,1.1327433628318584,1.837564042850489,0.0010163517936119,0.0010163517936119,33.546875,42.0,9.627896303688144e-06,1.3002691765547004e-05,,,,
0_00_NA_rpreo_00_003_0123_009_0090_037_0111_epo.fif,13,0,0,,rpreo,0,3,123,9,90,37,111,0.9015344138845172,0.9015344138845172,4.271287631771533,0.0451388888888888,8.234647317223828,0.6907458648410951,0.1889794080266869,3.9270833333333335,0.8412257969560935,0.2555756961849098,2.0330521719152435,0.1889794080266869,3.9270833333333335,0.8412257969560935,0.2555756961849098,2.0330521719152435,-3.584721678590882,-3.790269979079028,0.7926204663293991,0.3683273437049909,0.7926204663293991,0.3683273437049909,0.8150994336095112,0.4195875577924344,0.8150994336095112,0.4195875577924344,0.7523540446012006,0.2349582072767732,0.7523540446012006,0.2349582072767732,0.7498244379788666,0.230717905410022,0.7498244379788666,,0.6792495218711792,0.154419457966563,0.6792495218711792,,0.6212208472183123,,0.6212208472183123,,0.3400691105769231,1.7372996397316824,T,7.663939341695131,1.7818429686288642,L,10.748502087864155,1.5562273316337905,0.4958131845261209,0.0369225735508555,0.5331079856864609,0.2272441360279198,0.8953305186212112,2.852377176742171,0.0015531111943277,0.0015531111943277,123.9765625,174.0,9.335125513931516e-06,1.3975653793737882e-05,,,,
0_01_01_jhan1_05_004_0235_021_0210_076_0228_epo.fif,14,0,1,1.0,jhan1,5,4,235,21,210,76,228,0.8423415522781925,0.8454989108395741,4.657836988336095,,8.281320745177457,0.6858284492050345,0.1872647290099906,3.6825396825396814,0.9650220755166344,0.2943036740438954,2.359676387143971,0.1872647290099906,3.6825396825396814,0.9650220755166344,0.2943036740438954,2.359676387143971,-3.5783393428876686,-3.5703801223841354,0.7098517151863298,0.4051742172643695,0.7101772235366518,0.4118433227100261,0.7905722049915845,0.3419696588054755,0.7925287597526633,0.3482572210111661,0.7616525490842248,0.3539804428367433,0.7644534333739856,0.3657826753229276,0.7370664586804864,0.3632768806762988,0.7393578462502411,0.3716222111884759,0.6776751624147863,0.1142329265058843,0.677210375434075,,0.6812811927809649,0.2322061498806845,0.6856144607649384,,0.404293524871355,1.7158751311629707,T,8.686796905118424,1.69447065346935,T,12.813536858504364,1.4995701355127653,0.5294698718799836,0.0178381518737673,0.5857879339927212,0.2171007459192909,0.7589393663359777,2.251509935032825,0.0009706954072827,0.0009706954072827,235.85546875,284.0,1.4025891457665502e-05,1.856981346228219e-05,,,,
0_01_01_jhan2_05_010_0395_028_0280_129_0387_epo.fif,15,0,1,1.0,jhan2,5,10,395,28,280,129,387,0.8435523311870701,0.8473048354181765,4.305966767952551,,8.344912372345835,0.698616348083951,0.1873864152806886,3.6984126984126986,0.969250131759734,0.2909750028478435,2.3594401499752147,0.1873864152806886,3.6984126984126986,0.969250131759734,0.2909750028478435,2.3594401499752147,-3.6964052188202032,-3.560098100097706,0.731387471998528,0.4413549461771734,0.7317854413881042,0.4455065957186068,0.8033480792332045,0.4079253821464138,0.8051832584320562,0.4177547278579664,0.7891224391900701,0.3903837720706121,0.7911676643145757,0.3986551300490168,0.7662601388180481,0.4149502927033309,0.7648389495777769,0.4180449923776362,0.676646300552992,0.1418041199079106,0.6760814639258959,,0.6654964314119738,0.5470244932770334,0.670050412329942,,0.4332899780941949,1.74777269244642,L,-5.760638408041846,1.834291328013883,T,18.65687180111791,1.535546584097251,0.4198447987266085,0.0165441401729332,0.5212674001566239,0.2180771226977514,0.6744153922052294,2.37455328745822,0.0009635274193065,0.0009635274193065,395.8984375,485.0,1.479569788753024e-05,1.926784108981953e-05,,,,
0_01_01_jhan3_05_001_0329_031_0310_108_0324_epo.fif,16,0,1,1.0,jhan3,5,1,329,31,310,108,324,0.8232272150130159,0.8211970101713064,4.519746313885307,,8.303968864425647,0.689819380081319,0.1867036114062617,3.694145758661888,0.9369000828096632,0.2940968469204262,2.367047878576057,0.1867036114062617,3.694145758661888,0.9369000828096632,0.2940968469204262,2.367047878576057,-3.645832560302808,-3.566065050188114,0.7259710474208055,0.4396493821609351,0.72620743476619,0.4437650586776827,0.796391872145941,0.3537666016699036,0.7961480068713523,0.3582935633349821,0.7849915483968936,0.3837630239068403,0.7857437033707424,0.3899798182896217,0.7662037001251576,0.432022331744374,0.7647987776331849,0.4359185023125792,0.6671226778974334,0.1332074444096659,0.6687542217428323,,0.657078396229916,0.2698641007054415,0.6602709218784031,,0.3990664724576271,1.7476808392868164,L,-5.186551777474189,1.7876419167235396,L,14.176433930305985,1.4907065282929222,0.4372598230452118,0.0129532193833177,0.4600418528164193,0.228037037037037,0.6823836038384078,2.277037302725235,0.0009770340576718,0.0009770340576718,329.7265625,409.0,1.4378353604948026e-05,1.873651896407454e-05,,,,
0_01_01_jhan4_05_001_0329_032_0320_109_0327_epo.fif,17,0,1,1.0,jhan4,5,1,329,32,320,109,327,0.8316193852906077,0.830460235032437,4.63433796168837,,8.138232399646249,0.6861623494462772,0.1867520280306103,3.6377314814814814,0.96564264439373,0.2949647282533046,2.382394412631262,0.1867520280306103,3.6377314814814814,0.96564264439373,0.2949647282533046,2.382394412631262,-3.513768447746722,-3.54366154834784,0.7217928306545873,0.4259292658365107,0.7224944975739032,0.4312935571950061,0.7921351254221727,0.3787472461137665,0.7936817739739341,0.3829042272998672,0.7850609580931232,0.434394457293929,0.7854699531867984,0.440184554099375,0.7651510090918164,0.4321810012442901,0.7648859481063888,0.4390671011835735,0.6803235502890966,0.1561989487546146,0.6798163603742824,,0.6618466455945766,0.2766971082705891,0.6640590621125183,,0.3914229513064133,1.742911812979164,T,15.69611489240245,1.8008421338472218,T,17.269944882656056,1.5062342151197177,0.4282568295727702,0.010706739150726,0.49854865083502,0.2264041646070193,0.7219983883964545,2.2498521699405543,0.0010031128583923,0.0010031128583923,329.640625,428.0,1.4990008264023011e-05,1.95879767695694e-05,,,,
0_01_01_jhana_05_015_1326_119_1190_432_1296_epo.fif,18,0,1,1.0,jhana,5,15,1326,119,1190,432,1296,0.8314307713968736,0.8297607638178185,4.570587994253097,,8.216277818232067,0.6888446063304362,0.1869991414674751,3.663243075007781,0.9632687742928676,0.2939347775772183,2.3658789954942003,0.1869991414674751,3.663243075007781,0.9632687742928676,0.2939347775772183,2.3658789954942003,-3.518157404858292,-3.5379600131470066,0.7204597106036303,0.4424491340359648,0.720851570536059,0.4448054721369611,0.7919249283805496,0.3820672810740395,0.7934342051313621,0.3871971923930187,0.7866225128288169,0.3937370381606206,0.7878832252050336,0.4002465570593475,0.7609816115542755,0.413335340339361,0.760057565603828,0.417627576299373,0.6773436729537686,0.0957209938693999,0.6774442951751671,,0.6632909255902601,0.048566848287959,0.6675295606929865,,0.4096604288912909,1.7486573989735463,T,24.85106234807366,1.7973606615129616,L,28.88403065154625,1.4737812095772025,0.4087270705194836,0.0034585644561934,0.5594836258543644,0.2501653250021448,0.5638202022224447,2.292283078312264,0.0009723402536006,0.0009723402536006,1326.6640625,1668.0,1.4526734053907016e-05,1.900757921262949e-05,,,,
0_01_01_mindf_01_018_1158_101_1010_369_1107_epo.fif,19,0,1,1.0,mindf,1,18,1158,101,1010,369,1107,0.8236316413291739,0.8240856303245491,4.44212506078749,,8.422545029853879,0.6970119725440221,0.1864203614349187,3.564037048866177,0.9449085330968404,0.2960533564725148,2.3935874407414333,0.1864203614349187,3.564037048866177,0.9449085330968404,0.2960533564725148,2.3935874407414333,-3.4082440281226307,-3.5342736255966707,0.7329464694074871,0.4916184719002558,0.7342528502641184,0.4936061122080812,0.7954190975196561,0.4189525178999135,0.7960000918004213,0.4224359720567205,0.7933307532470257,0.4519124389676389,0.7930520828197409,0.4508356439400181,0.7652015224865154,0.4596547426710256,0.7658499311109583,0.4578594801628561,0.6742256312034111,0.1068254146951813,0.6738839948125623,,0.6563828145507236,0.2046103318822226,0.6574734262155161,,0.3987791623622589,1.7465161401028102,T,26.76641244312914,1.7950113648702863,L,28.4023345644935,1.4729233447518515,0.4079612867837583,0.0030119224378456,0.5017387010748224,0.2442199607172221,0.599175755613563,2.2048675610595114,0.0009480854665718,0.0009480854665718,1158.2578125,1484.0,1.5996051212535505e-05,2.0917734679891023e-05,,,,
0_01_02_jhan1_05_011_0634_052_0520_201_0603_epo.fif,20,0,1,2.0,jhan1,5,11,634,52,520,201,603,0.8390253896887561,0.8368113711654575,4.78165395408305,,8.955979887200765,0.7181814786617333,0.1874242478116752,3.702991452991453,0.992337007783364,0.2898396456182046,2.3229837711806023,0.1874242478116752,3.702991452991453,0.992337007783364,0.2898396456182046,2.3229837711806023,-3.4828390861048395,-3.622996680340479,0.7481754061451801,0.467410463921285,0.7527430122652893,0.4722042169623521,0.8057288339678875,0.4486175720323803,0.808711856951699,0.4599428770004219,0.7930282782314033,0.3739552731041325,0.7940556978897275,0.3763863355401819,0.7658526170207778,0.3837195046734841,0.7662649964414766,0.3835890705904149,0.6692840571087882,0.0884708445840369,0.6695662573330461,,0.6652064690722962,0.3052635401145622,0.6784581415902098,,0.3939877717391304,1.748393067799508,T,19.64363817049292,1.8123467277420744,L,17.831736486078128,1.4696046951074446,0.3841500554344599,0.006398253522463,0.598305853237104,0.2458126822377436,0.6415329010966005,2.4443447225736774,0.0011090237221902,0.0011090237221902,634.41796875,828.0,1.5631325675120088e-05,2.1095934074363152e-05,,,,
